method,dim,function,instance,repetition,eval,best_feasible
Random,2,2,3,1,6,inf
Random,2,2,3,1,7,inf
Random,2,2,3,1,8,inf
Random,2,2,3,1,9,inf
Random,2,2,3,1,10,inf
Random,2,2,3,1,11,-602.2970733350624
Random,2,2,3,1,12,-602.2970733350624
Random,2,2,3,1,13,-695.9339682374944
Random,2,2,3,1,14,-695.9339682374944
Random,2,2,3,1,15,-695.9339682374944
Random,2,2,3,1,16,-695.9339682374944
Random,2,2,3,1,17,-695.9339682374944
Random,2,2,3,1,18,-695.9339682374944
Random,2,2,3,1,19,-695.9339682374944
Random,2,2,3,1,20,-695.9339682374944
qLogEI,2,2,3,1,1,inf
qLogEI,2,2,3,1,2,inf
qLogEI,2,2,3,1,3,inf
qLogEI,2,2,3,1,4,inf
qLogEI,2,2,3,1,5,-431.3203309786808
qLogEI,2,2,3,1,6,-431.3203309786808
qLogEI,2,2,3,1,7,-431.3203309786808
qLogEI,2,2,3,1,8,-683.9136423867735
qLogEI,2,2,3,1,9,-683.9136423867735
qLogEI,2,2,3,1,10,-716.7218176088146
qLogEI,2,2,3,1,11,-716.7218176088146
qLogEI,2,2,3,1,12,-742.8155175078759
qLogEI,2,2,3,1,13,-766.7153760850055
qLogEI,2,2,3,1,14,-783.6991184643034
qLogEI,2,2,3,1,15,-783.6991184643034
qLogEI,2,2,3,1,16,-783.6991184643034
qLogEI,2,2,3,1,17,-791.8533719937568
qLogEI,2,2,3,1,18,-791.8533719937568
qLogEI,2,2,3,1,19,-798.4004488235084
qLogEI,2,2,3,1,20,-798.4004488235084
RL,2,2,3,1,1,inf
RL,2,2,3,1,2,inf
RL,2,2,3,1,3,inf
RL,2,2,3,1,4,inf
RL,2,2,3,1,5,inf
RL,2,2,3,1,6,inf
RL,2,2,3,1,7,inf
RL,2,2,3,1,8,inf
RL,2,2,3,1,9,inf
RL,2,2,3,1,10,inf
RL,2,2,3,1,11,inf
RL,2,2,3,1,12,inf
RL,2,2,3,1,13,inf
RL,2,2,3,1,14,inf
RL,2,2,3,1,15,inf
RL,2,2,3,1,16,inf
RL,2,2,3,1,17,inf
RL,2,2,3,1,18,inf
RL,2,2,3,1,19,inf
RL,2,2,3,1,20,inf
Random,2,2,3,2,1,inf
Random,2,2,3,2,2,inf
Random,2,2,3,2,3,inf
Random,2,2,3,2,4,inf
Random,2,2,3,2,5,inf
Random,2,2,3,2,6,inf
Random,2,2,3,2,7,inf
Random,2,2,3,2,8,inf
Random,2,2,3,2,9,inf
Random,2,2,3,2,10,-378.8807032376685
Random,2,2,3,2,11,-500.39159316956363
Random,2,2,3,2,12,-500.39159316956363
Random,2,2,3,2,13,-500.39159316956363
Random,2,2,3,2,14,-500.39159316956363
Random,2,2,3,2,15,-500.39159316956363
Random,2,2,3,2,16,-500.39159316956363
Random,2,2,3,2,17,-500.39159316956363
Random,2,2,3,2,18,-530.5898771541022
Random,2,2,3,2,19,-530.5898771541022
Random,2,2,3,2,20,-530.5898771541022
qLogEI,2,2,3,2,1,inf
qLogEI,2,2,3,2,2,inf
qLogEI,2,2,3,2,3,inf
qLogEI,2,2,3,2,4,inf
qLogEI,2,2,3,2,5,inf
qLogEI,2,2,3,2,6,inf
qLogEI,2,2,3,2,7,inf
qLogEI,2,2,3,2,8,inf
qLogEI,2,2,3,2,9,inf
qLogEI,2,2,3,2,10,inf
qLogEI,2,2,3,2,11,inf
qLogEI,2,2,3,2,12,inf
qLogEI,2,2,3,2,13,inf
qLogEI,2,2,3,2,14,inf
qLogEI,2,2,3,2,15,inf
qLogEI,2,2,3,2,16,inf
qLogEI,2,2,3,2,17,inf
qLogEI,2,2,3,2,18,-791.7629429456897
qLogEI,2,2,3,2,19,-791.7629429456897
qLogEI,2,2,3,2,20,-798.7088928983635
RL,2,2,3,2,1,inf
RL,2,2,3,2,2,inf
RL,2,2,3,2,3,inf
RL,2,2,3,2,4,inf
RL,2,2,3,2,5,inf
RL,2,2,3,2,6,inf
RL,2,2,3,2,7,inf
RL,2,2,3,2,8,inf
RL,2,2,3,2,9,inf
RL,2,2,3,2,10,inf
RL,2,2,3,2,11,inf
RL,2,2,3,2,12,inf
RL,2,2,3,2,13,inf
RL,2,2,3,2,14,inf
RL,2,2,3,2,15,inf
RL,2,2,3,2,16,inf
RL,2,2,3,2,17,inf
RL,2,2,3,2,18,inf
RL,2,2,3,2,19,inf
RL,2,2,3,2,20,inf
Random,2,2,3,3,1,inf
Random,2,2,3,3,2,inf
Random,2,2,3,3,3,inf
Random,2,2,3,3,4,inf
Random,2,2,3,3,5,inf
Random,2,2,3,3,6,inf
Random,2,2,3,3,7,inf
Random,2,2,3,3,8,inf
Random,2,2,3,3,9,inf
Random,2,2,3,3,10,inf
Random,2,2,3,3,11,inf
Random,2,2,3,3,12,-209.08875890742266
Random,2,2,3,3,13,-209.08875890742266
Random,2,2,3,3,14,-209.08875890742266
Random,2,2,3,3,15,-209.08875890742266
Random,2,2,3,3,16,-431.28771494135697
Random,2,2,3,3,17,-431.28771494135697
Random,2,2,3,3,18,-431.28771494135697
Random,2,2,3,3,19,-431.28771494135697
Random,2,2,3,3,20,-431.28771494135697
qLogEI,2,2,3,3,1,inf
qLogEI,2,2,3,3,2,inf
qLogEI,2,2,3,3,3,inf
qLogEI,2,2,3,3,4,inf
qLogEI,2,2,3,3,5,inf
qLogEI,2,2,3,3,6,-390.9180329848069
qLogEI,2,2,3,3,7,-722.0732389539567
qLogEI,2,2,3,3,8,-741.5117288609655
qLogEI,2,2,3,3,9,-752.1249578838502
qLogEI,2,2,3,3,10,-752.1249578838502
qLogEI,2,2,3,3,11,-759.5598910599365
qLogEI,2,2,3,3,12,-759.5598910599365
qLogEI,2,2,3,3,13,-774.9693141883015
qLogEI,2,2,3,3,14,-774.9693141883015
qLogEI,2,2,3,3,15,-795.1164320691981
qLogEI,2,2,3,3,16,-795.1164320691981
qLogEI,2,2,3,3,17,-801.3900465978817
qLogEI,2,2,3,3,18,-801.3900465978817
qLogEI,2,2,3,3,19,-801.3900465978817
qLogEI,2,2,3,3,20,-801.3900465978817
RL,2,2,3,3,1,inf
RL,2,2,3,3,2,inf
RL,2,2,3,3,3,inf
RL,2,2,3,3,4,inf
RL,2,2,3,3,5,inf
RL,2,2,3,3,6,inf
RL,2,2,3,3,7,inf
RL,2,2,3,3,8,inf
RL,2,2,3,3,9,inf
RL,2,2,3,3,10,inf
RL,2,2,3,3,11,inf
RL,2,2,3,3,12,inf
RL,2,2,3,3,13,inf
RL,2,2,3,3,14,inf
RL,2,2,3,3,15,inf
RL,2,2,3,3,16,inf
RL,2,2,3,3,17,inf
RL,2,2,3,3,18,inf
RL,2,2,3,3,19,inf
RL,2,2,3,3,20,inf
Random,2,2,3,4,1,inf
Random,2,2,3,4,2,-445.39911824747406
Random,2,2,3,4,3,-445.39911824747406
Random,2,2,3,4,4,-445.39911824747406
Random,2,2,3,4,5,-445.39911824747406
Random,2,2,3,4,6,-445.39911824747406
Random,2,2,3,4,7,-445.39911824747406
Random,2,2,3,4,8,-445.39911824747406
Random,2,2,3,4,9,-445.39911824747406
Random,2,2,3,4,10,-445.39911824747406
Random,2,2,3,4,11,-445.39911824747406
Random,2,2,3,4,12,-445.39911824747406
Random,2,2,3,4,13,-445.39911824747406
Random,2,2,3,4,14,-445.39911824747406
Random,2,2,3,4,15,-445.39911824747406
Random,2,2,3,4,16,-445.39911824747406
Random,2,2,3,4,17,-445.39911824747406
Random,2,2,3,4,18,-445.39911824747406
Random,2,2,3,4,19,-484.6794839132139
Random,2,2,3,4,20,-484.6794839132139
qLogEI,2,2,3,4,1,inf
qLogEI,2,2,3,4,2,-445.39911824747406
qLogEI,2,2,3,4,3,-445.39911824747406
qLogEI,2,2,3,4,4,-445.39911824747406
qLogEI,2,2,3,4,5,-681.2217226335295
qLogEI,2,2,3,4,6,-752.6147597866923
qLogEI,2,2,3,4,7,-752.6147597866923
qLogEI,2,2,3,4,8,-752.6147597866923
qLogEI,2,2,3,4,9,-752.6147597866923
qLogEI,2,2,3,4,10,-775.4012997220339
qLogEI,2,2,3,4,11,-780.0441148130838
qLogEI,2,2,3,4,12,-787.6129996038017
qLogEI,2,2,3,4,13,-787.6129996038017
qLogEI,2,2,3,4,14,-796.0841848589873
qLogEI,2,2,3,4,15,-799.3773086331906
qLogEI,2,2,3,4,16,-799.3773086331906
qLogEI,2,2,3,4,17,-799.6479292427169
qLogEI,2,2,3,4,18,-799.6479292427169
qLogEI,2,2,3,4,19,-799.6479292427169
qLogEI,2,2,3,4,20,-799.6479292427169
RL,2,2,3,4,1,inf
RL,2,2,3,4,2,-445.39911824747406
RL,2,2,3,4,3,-445.39911824747406
RL,2,2,3,4,4,-445.39911824747406
RL,2,2,3,4,5,-445.39911824747406
RL,2,2,3,4,6,-445.39911824747406
RL,2,2,3,4,7,-445.39911824747406
RL,2,2,3,4,8,-445.39911824747406
RL,2,2,3,4,9,-445.39911824747406
RL,2,2,3,4,10,-445.39911824747406
RL,2,2,3,4,11,-445.39911824747406
RL,2,2,3,4,12,-445.39911824747406
RL,2,2,3,4,13,-445.39911824747406
RL,2,2,3,4,14,-445.39911824747406
RL,2,2,3,4,15,-445.39911824747406
RL,2,2,3,4,16,-445.39911824747406
RL,2,2,3,4,17,-445.39911824747406
RL,2,2,3,4,18,-445.39911824747406
RL,2,2,3,4,19,-445.39911824747406
RL,2,2,3,4,20,-445.39911824747406
Random,2,4,1,0,1,inf
Random,2,4,1,0,2,inf
Random,2,4,1,0,3,inf
Random,2,4,1,0,4,inf
Random,2,4,1,0,5,inf
Random,2,4,1,0,6,inf
Random,2,4,1,0,7,inf
Random,2,4,1,0,8,inf
Random,2,4,1,0,9,inf
Random,2,4,1,0,10,inf
Random,2,4,1,0,11,inf
Random,2,4,1,0,12,inf
Random,2,4,1,0,13,inf
Random,2,4,1,0,14,inf
Random,2,4,1,0,15,inf
Random,2,4,1,0,16,inf
Random,2,4,1,0,17,inf
Random,2,4,1,0,18,inf
Random,2,4,1,0,19,inf
Random,2,4,1,0,20,inf
qLogEI,2,4,1,0,1,inf
qLogEI,2,4,1,0,2,inf
qLogEI,2,4,1,0,3,inf
qLogEI,2,4,1,0,4,inf
qLogEI,2,4,1,0,5,inf
qLogEI,2,4,1,0,6,inf
qLogEI,2,4,1,0,7,inf
qLogEI,2,4,1,0,8,inf
qLogEI,2,4,1,0,9,inf
qLogEI,2,4,1,0,10,inf
qLogEI,2,4,1,0,11,inf
qLogEI,2,4,1,0,12,inf
qLogEI,2,4,1,0,13,inf
qLogEI,2,4,1,0,14,inf
qLogEI,2,4,1,0,15,inf
qLogEI,2,4,1,0,16,inf
qLogEI,2,4,1,0,17,inf
qLogEI,2,4,1,0,18,inf
qLogEI,2,4,1,0,19,inf
qLogEI,2,4,1,0,20,inf
RL,2,4,1,0,1,inf
RL,2,4,1,0,2,inf
RL,2,4,1,0,3,inf
RL,2,4,1,0,4,inf
RL,2,4,1,0,5,inf
RL,2,4,1,0,6,inf
RL,2,4,1,0,7,inf
RL,2,4,1,0,8,inf
RL,2,4,1,0,9,inf
RL,2,4,1,0,10,inf
RL,2,4,1,0,11,inf
RL,2,4,1,0,12,inf
RL,2,4,1,0,13,inf
RL,2,4,1,0,14,inf
RL,2,4,1,0,15,inf
RL,2,4,1,0,16,inf
RL,2,4,1,0,17,inf
RL,2,4,1,0,18,inf
RL,2,4,1,0,19,inf
RL,2,4,1,0,20,inf
Random,2,4,1,1,1,inf
Random,2,4,1,1,2,inf
Random,2,4,1,1,3,inf
Random,2,4,1,1,4,inf
Random,2,4,1,1,5,inf
Random,2,4,1,1,6,inf
Random,2,4,1,1,7,inf
Random,2,4,1,1,8,inf
Random,2,4,1,1,9,inf
Random,2,4,1,1,10,inf
Random,2,4,1,1,11,inf
Random,2,4,1,1,12,inf
Random,2,4,1,1,13,inf
Random,2,4,1,1,14,inf
Random,2,4,1,1,15,inf
Random,2,4,1,1,16,inf
Random,2,4,1,1,17,inf
Random,2,4,1,1,18,inf
Random,2,4,1,1,19,inf
Random,2,4,1,1,20,inf
qLogEI,2,4,1,1,1,inf
qLogEI,2,4,1,1,2,inf
qLogEI,2,4,1,1,3,inf
qLogEI,2,4,1,1,4,inf
qLogEI,2,4,1,1,5,inf
qLogEI,2,4,1,1,6,inf
qLogEI,2,4,1,1,7,inf
qLogEI,2,4,1,1,8,inf
qLogEI,2,4,1,1,9,inf
qLogEI,2,4,1,1,10,inf
qLogEI,2,4,1,1,11,inf
qLogEI,2,4,1,1,12,inf
qLogEI,2,4,1,1,13,inf
qLogEI,2,4,1,1,14,inf
qLogEI,2,4,1,1,15,inf
qLogEI,2,4,1,1,16,inf
qLogEI,2,4,1,1,17,inf
qLogEI,2,4,1,1,18,inf
qLogEI,2,4,1,1,19,inf
qLogEI,2,4,1,1,20,inf
RL,2,4,1,1,1,inf
RL,2,4,1,1,2,inf
RL,2,4,1,1,3,inf
RL,2,4,1,1,4,inf
RL,2,4,1,1,5,inf
RL,2,4,1,1,6,inf
RL,2,4,1,1,7,inf
RL,2,4,1,1,8,inf
RL,2,4,1,1,9,inf
RL,2,4,1,1,10,inf
RL,2,4,1,1,11,inf
RL,2,4,1,1,12,inf
RL,2,4,1,1,13,inf
RL,2,4,1,1,14,inf
RL,2,4,1,1,15,inf
RL,2,4,1,1,16,inf
RL,2,4,1,1,17,inf
RL,2,4,1,1,18,inf
RL,2,4,1,1,19,inf
RL,2,4,1,1,20,inf
Random,2,4,1,2,1,inf
Random,2,4,1,2,2,inf
Random,2,4,1,2,3,inf
Random,2,4,1,2,4,inf
Random,2,4,1,2,5,inf
Random,2,4,1,2,6,inf
Random,2,4,1,2,7,inf
Random,2,4,1,2,8,inf
Random,2,4,1,2,9,inf
Random,2,4,1,2,10,inf
Random,2,4,1,2,11,inf
Random,2,4,1,2,12,inf
Random,2,4,1,2,13,inf
Random,2,4,1,2,14,inf
Random,2,4,1,2,15,inf
Random,2,4,1,2,16,inf
Random,2,4,1,2,17,inf
Random,2,4,1,2,18,inf
Random,2,4,1,2,19,inf
Random,2,4,1,2,20,inf
qLogEI,2,4,1,2,1,inf
qLogEI,2,4,1,2,2,inf
qLogEI,2,4,1,2,3,inf
qLogEI,2,4,1,2,4,inf
qLogEI,2,4,1,2,5,inf
qLogEI,2,4,1,2,6,inf
qLogEI,2,4,1,2,7,inf
qLogEI,2,4,1,2,8,inf
qLogEI,2,4,1,2,9,inf
qLogEI,2,4,1,2,10,inf
qLogEI,2,4,1,2,11,inf
qLogEI,2,4,1,2,12,-4458.177964994785
qLogEI,2,4,1,2,13,-4458.177964994785
qLogEI,2,4,1,2,14,-4458.177964994785
qLogEI,2,4,1,2,15,-4458.177964994785
qLogEI,2,4,1,2,16,-4458.177964994785
qLogEI,2,4,1,2,17,-4458.177964994785
qLogEI,2,4,1,2,18,-4458.177964994785
qLogEI,2,4,1,2,19,-4458.177964994785
qLogEI,2,4,1,2,20,-4458.177964994785
RL,2,4,1,2,1,inf
RL,2,4,1,2,2,inf
RL,2,4,1,2,3,inf
RL,2,4,1,2,4,inf
RL,2,4,1,2,5,inf
RL,2,4,1,2,6,inf
RL,2,4,1,2,7,inf
RL,2,4,1,2,8,inf
RL,2,4,1,2,9,inf
RL,2,4,1,2,10,inf
RL,2,4,1,2,11,inf
RL,2,4,1,2,12,inf
RL,2,4,1,2,13,inf
RL,2,4,1,2,14,inf
RL,2,4,1,2,15,inf
RL,2,4,1,2,16,inf
RL,2,4,1,2,17,inf
RL,2,4,1,2,18,inf
RL,2,4,1,2,19,inf
RL,2,4,1,2,20,inf
Random,2,4,1,3,1,inf
Random,2,4,1,3,2,inf
Random,2,4,1,3,3,inf
Random,2,4,1,3,4,inf
Random,2,4,1,3,5,inf
Random,2,4,1,3,6,inf
Random,2,4,1,3,7,inf
Random,2,4,1,3,8,inf
Random,2,4,1,3,9,inf
Random,2,4,1,3,10,inf
Random,2,4,1,3,11,inf
Random,2,4,1,3,12,inf
Random,2,4,1,3,13,inf
Random,2,4,1,3,14,inf
Random,2,4,1,3,15,inf
Random,2,4,1,3,16,inf
Random,2,4,1,3,17,inf
Random,2,4,1,3,18,inf
Random,2,4,1,3,19,inf
Random,2,4,1,3,20,inf
qLogEI,2,4,1,3,1,inf
qLogEI,2,4,1,3,2,inf
qLogEI,2,4,1,3,3,inf
qLogEI,2,4,1,3,4,inf
qLogEI,2,4,1,3,5,inf
qLogEI,2,4,1,3,6,inf
qLogEI,2,4,1,3,7,inf
qLogEI,2,4,1,3,8,inf
qLogEI,2,4,1,3,9,inf
qLogEI,2,4,1,3,10,inf
qLogEI,2,4,1,3,11,inf
qLogEI,2,4,1,3,12,inf
qLogEI,2,4,1,3,13,inf
qLogEI,2,4,1,3,14,inf
qLogEI,2,4,1,3,15,inf
qLogEI,2,4,1,3,16,inf
qLogEI,2,4,1,3,17,inf
qLogEI,2,4,1,3,18,inf
qLogEI,2,4,1,3,19,inf
qLogEI,2,4,1,3,20,inf
RL,2,4,1,3,1,inf
RL,2,4,1,3,2,inf
RL,2,4,1,3,3,inf
RL,2,4,1,3,4,inf
RL,2,4,1,3,5,inf
RL,2,4,1,3,6,inf
RL,2,4,1,3,7,inf
RL,2,4,1,3,8,inf
RL,2,4,1,3,9,inf
RL,2,4,1,3,10,inf
RL,2,4,1,3,11,inf
RL,2,4,1,3,12,inf
RL,2,4,1,3,13,inf
RL,2,4,1,3,14,inf
RL,2,4,1,3,15,inf
RL,2,4,1,3,16,inf
RL,2,4,1,3,17,inf
RL,2,4,1,3,18,inf
RL,2,4,1,3,19,inf
RL,2,4,1,3,20,inf
Random,2,4,1,4,1,inf
Random,2,4,1,4,2,inf
Random,2,4,1,4,3,inf
Random,2,4,1,4,4,inf
Random,2,4,1,4,5,inf
Random,2,4,1,4,6,inf
Random,2,4,1,4,7,inf
Random,2,4,1,4,8,inf
Random,2,4,1,4,9,inf
Random,2,4,1,4,10,inf
Random,2,4,1,4,11,inf
Random,2,4,1,4,12,inf
Random,2,4,1,4,13,inf
Random,2,4,1,4,14,inf
Random,2,4,1,4,15,inf
Random,2,4,1,4,16,inf
Random,2,4,1,4,17,inf
Random,2,4,1,4,18,inf
Random,2,4,1,4,19,inf
Random,2,4,1,4,20,inf
qLogEI,2,4,1,4,1,inf
qLogEI,2,4,1,4,2,inf
qLogEI,2,4,1,4,3,inf
qLogEI,2,4,1,4,4,inf
qLogEI,2,4,1,4,5,inf
qLogEI,2,4,1,4,6,inf
qLogEI,2,4,1,4,7,inf
qLogEI,2,4,1,4,8,inf
qLogEI,2,4,1,4,9,inf
qLogEI,2,4,1,4,10,inf
qLogEI,2,4,1,4,11,inf
qLogEI,2,4,1,4,12,inf
qLogEI,2,4,1,4,13,inf
qLogEI,2,4,1,4,14,inf
qLogEI,2,4,1,4,15,inf
qLogEI,2,4,1,4,16,inf
qLogEI,2,4,1,4,17,inf
qLogEI,2,4,1,4,18,inf
qLogEI,2,4,1,4,19,inf
qLogEI,2,4,1,4,20,inf
RL,2,4,1,4,1,inf
RL,2,4,1,4,2,inf
RL,2,4,1,4,3,inf
RL,2,4,1,4,4,inf
RL,2,4,1,4,5,inf
RL,2,4,1,4,6,inf
RL,2,4,1,4,7,inf
RL,2,4,1,4,8,inf
RL,2,4,1,4,9,inf
RL,2,4,1,4,10,inf
RL,2,4,1,4,11,inf
RL,2,4,1,4,12,inf
RL,2,4,1,4,13,inf
RL,2,4,1,4,14,inf
RL,2,4,1,4,15,inf
RL,2,4,1,4,16,inf
RL,2,4,1,4,17,inf
RL,2,4,1,4,18,inf
RL,2,4,1,4,19,inf
RL,2,4,1,4,20,inf
Random,2,4,2,0,1,inf
Random,2,4,2,0,2,2064.575204486192
Random,2,4,2,0,3,2064.575204486192
Random,2,4,2,0,4,2064.575204486192
Random,2,4,2,0,5,2064.575204486192
Random,2,4,2,0,6,2064.575204486192
Random,2,4,2,0,7,2064.575204486192
Random,2,4,2,0,8,2064.575204486192
Random,2,4,2,0,9,1686.7888468288106
Random,2,4,2,0,10,1686.7888468288106
Random,2,4,2,0,11,1686.7888468288106
Random,2,4,2,0,12,1686.7888468288106
Random,2,4,2,0,13,1686.7888468288106
Random,2,4,2,0,14,1686.7888468288106
Random,2,4,2,0,15,1686.7888468288106
Random,2,4,2,0,16,1686.7888468288106
Random,2,4,2,0,17,1686.7888468288106
Random,2,4,2,0,18,1686.7888468288106
Random,2,4,2,0,19,1686.7888468288106
Random,2,4,2,0,20,1686.7888468288106
qLogEI,2,4,2,0,1,inf
qLogEI,2,4,2,0,2,2064.575204486192
qLogEI,2,4,2,0,3,2064.575204486192
qLogEI,2,4,2,0,4,2064.575204486192
qLogEI,2,4,2,0,5,2064.575204486192
qLogEI,2,4,2,0,6,2064.575204486192
qLogEI,2,4,2,0,7,2064.575204486192
qLogEI,2,4,2,0,8,2064.575204486192
qLogEI,2,4,2,0,9,2064.575204486192
qLogEI,2,4,2,0,10,2064.575204486192
qLogEI,2,4,2,0,11,966.5939103827935
qLogEI,2,4,2,0,12,966.5939103827935
qLogEI,2,4,2,0,13,966.5939103827935
qLogEI,2,4,2,0,14,963.5139900101439
qLogEI,2,4,2,0,15,963.5139900101439
qLogEI,2,4,2,0,16,963.5139900101439
qLogEI,2,4,2,0,17,962.5473810450967
qLogEI,2,4,2,0,18,962.5473810450967
qLogEI,2,4,2,0,19,962.5473810450967
qLogEI,2,4,2,0,20,962.5473810450967
RL,2,4,2,0,1,inf
RL,2,4,2,0,2,2064.575204486192
RL,2,4,2,0,3,2064.575204486192
RL,2,4,2,0,4,2064.575204486192
RL,2,4,2,0,5,2064.575204486192
RL,2,4,2,0,6,2064.575204486192
RL,2,4,2,0,7,2064.575204486192
RL,2,4,2,0,8,2064.575204486192
RL,2,4,2,0,9,2064.575204486192
RL,2,4,2,0,10,2064.575204486192
RL,2,4,2,0,11,2064.575204486192
RL,2,4,2,0,12,2064.575204486192
RL,2,4,2,0,13,2064.575204486192
RL,2,4,2,0,14,2064.575204486192
RL,2,4,2,0,15,2064.575204486192
RL,2,4,2,0,16,2064.575204486192
RL,2,4,2,0,17,2064.575204486192
RL,2,4,2,0,18,2064.575204486192
RL,2,4,2,0,19,2064.575204486192
RL,2,4,2,0,20,2064.575204486192
Random,2,4,2,1,1,inf
Random,2,4,2,1,2,inf
Random,2,4,2,1,3,1850.2852302735346
Random,2,4,2,1,4,1850.2852302735346
Random,2,4,2,1,5,1850.2852302735346
Random,2,4,2,1,6,1166.6715414658877
Random,2,4,2,1,7,1166.6715414658877
Random,2,4,2,1,8,1166.6715414658877
Random,2,4,2,1,9,1166.6715414658877
Random,2,4,2,1,10,1166.6715414658877
Random,2,4,2,1,11,1166.6715414658877
Random,2,4,2,1,12,1166.6715414658877
Random,2,4,2,1,13,1166.6715414658877
Random,2,4,2,1,14,1166.6715414658877
Random,2,4,2,1,15,1166.6715414658877
Random,2,4,2,1,16,1166.6715414658877
Random,2,4,2,1,17,1166.6715414658877
Random,2,4,2,1,18,1166.6715414658877
Random,2,4,2,1,19,1166.6715414658877
Random,2,4,2,1,20,1166.6715414658877
qLogEI,2,4,2,1,1,inf
qLogEI,2,4,2,1,2,inf
qLogEI,2,4,2,1,3,1850.2852302735346
qLogEI,2,4,2,1,4,1850.2852302735346
qLogEI,2,4,2,1,5,1850.2852302735346
qLogEI,2,4,2,1,6,1850.2852302735346
qLogEI,2,4,2,1,7,1668.2778264635112
qLogEI,2,4,2,1,8,1649.5142266932853
qLogEI,2,4,2,1,9,1585.6485229094378
qLogEI,2,4,2,1,10,1472.8512499507963
qLogEI,2,4,2,1,11,1439.2855920806585
qLogEI,2,4,2,1,12,1337.7855229948132
qLogEI,2,4,2,1,13,1299.4516919452572
qLogEI,2,4,2,1,14,1203.3461241554814
qLogEI,2,4,2,1,15,1203.3461241554814
qLogEI,2,4,2,1,16,1203.3461241554814
qLogEI,2,4,2,1,17,1203.3461241554814
qLogEI,2,4,2,1,18,1175.7909757758548
qLogEI,2,4,2,1,19,1175.7909757758548
qLogEI,2,4,2,1,20,1102.1363783755482
RL,2,4,2,1,1,inf
RL,2,4,2,1,2,inf
RL,2,4,2,1,3,1850.2852302735346
RL,2,4,2,1,4,1850.2852302735346
RL,2,4,2,1,5,1850.2852302735346
RL,2,4,2,1,6,1850.2852302735346
RL,2,4,2,1,7,1850.2852302735346
RL,2,4,2,1,8,1850.2852302735346
RL,2,4,2,1,9,1850.2852302735346
RL,2,4,2,1,10,1850.2852302735346
RL,2,4,2,1,11,1850.2852302735346
RL,2,4,2,1,12,1850.2852302735346
RL,2,4,2,1,13,1850.2852302735346
RL,2,4,2,1,14,1850.2852302735346
RL,2,4,2,1,15,1850.2852302735346
RL,2,4,2,1,16,1850.2852302735346
RL,2,4,2,1,17,1850.2852302735346
RL,2,4,2,1,18,1850.2852302735346
RL,2,4,2,1,19,1850.2852302735346
RL,2,4,2,1,20,1850.2852302735346
Random,2,4,2,2,1,inf
Random,2,4,2,2,2,inf
Random,2,4,2,2,3,inf
Random,2,4,2,2,4,inf
Random,2,4,2,2,5,inf
Random,2,4,2,2,6,2054.9336275721753
Random,2,4,2,2,7,2054.9336275721753
Random,2,4,2,2,8,2054.9336275721753
Random,2,4,2,2,9,2054.9336275721753
Random,2,4,2,2,10,2054.9336275721753
Random,2,4,2,2,11,2054.9336275721753
Random,2,4,2,2,12,1596.7726467943285
Random,2,4,2,2,13,1596.7726467943285
Random,2,4,2,2,14,1596.7726467943285
Random,2,4,2,2,15,1596.7726467943285
Random,2,4,2,2,16,1596.7726467943285
Random,2,4,2,2,17,1596.7726467943285
Random,2,4,2,2,18,1596.7726467943285
Random,2,4,2,2,19,1596.7726467943285
Random,2,4,2,2,20,1596.7726467943285
qLogEI,2,4,2,2,1,inf
qLogEI,2,4,2,2,2,inf
qLogEI,2,4,2,2,3,inf
qLogEI,2,4,2,2,4,inf
qLogEI,2,4,2,2,5,inf
qLogEI,2,4,2,2,6,inf
qLogEI,2,4,2,2,7,inf
qLogEI,2,4,2,2,8,inf
qLogEI,2,4,2,2,9,inf
qLogEI,2,4,2,2,10,inf
qLogEI,2,4,2,2,11,inf
qLogEI,2,4,2,2,12,inf
qLogEI,2,4,2,2,13,inf
qLogEI,2,4,2,2,14,inf
qLogEI,2,4,2,2,15,inf
qLogEI,2,4,2,2,16,inf
qLogEI,2,4,2,2,17,inf
qLogEI,2,4,2,2,18,1586.0550038039685
qLogEI,2,4,2,2,19,1516.4816689613258
qLogEI,2,4,2,2,20,1516.4816689613258
RL,2,4,2,2,1,inf
RL,2,4,2,2,2,inf
RL,2,4,2,2,3,inf
RL,2,4,2,2,4,inf
RL,2,4,2,2,5,inf
RL,2,4,2,2,6,inf
RL,2,4,2,2,7,inf
RL,2,4,2,2,8,inf
RL,2,4,2,2,9,inf
RL,2,4,2,2,10,inf
RL,2,4,2,2,11,inf
RL,2,4,2,2,12,inf
RL,2,4,2,2,13,inf
RL,2,4,2,2,14,inf
RL,2,4,2,2,15,inf
RL,2,4,2,2,16,inf
RL,2,4,2,2,17,inf
RL,2,4,2,2,18,inf
RL,2,4,2,2,19,inf
RL,2,4,2,2,20,inf
Random,2,4,2,3,1,inf
Random,2,4,2,3,2,inf
Random,2,4,2,3,3,inf
Random,2,4,2,3,4,inf
Random,2,4,2,3,5,inf
Random,2,4,2,3,6,inf
Random,2,4,2,3,7,inf
Random,2,4,2,3,8,inf
Random,2,4,2,3,9,inf
Random,2,4,2,3,10,inf
Random,2,4,2,3,11,inf
Random,2,4,2,3,12,inf
Random,2,4,2,3,13,1365.3482615607825
Random,2,4,2,3,14,1365.3482615607825
Random,2,4,2,3,15,1365.3482615607825
Random,2,4,2,3,16,1365.3482615607825
Random,2,4,2,3,17,1365.3482615607825
